-1.789486735764944214e+01,-1.953814162138468902e+01,2.593080223691717645e+00
-7.852407120431352361e+00,-1.301167628745832028e+00,1.676244296786753241e+00
-5.145864520955652388e+00,-1.736745718641325453e+01,-3.245518394264362616e+00
-2.036388169500898737e+00,-1.957975608706015791e+01,-3.048187899282255309e-01
7.948182776838005559e+00,1.154264004059086623e+01,1.881420425070053470e+00
1.721387167942098984e+01,1.776672526229561910e+01,4.617458561789734794e+00
-1.781434780157179709e+00,9.762764751413866904e+00,-2.727897587867039952e+00
-4.979515779233190997e+00,-5.993754059403964440e+00,1.518259984502423610e+00
-1.846641567169692577e-01,-4.503868539658487435e+00,4.373845177958813335e-01
1.880372967955386665e+00,-7.612342252525226449e+00,4.623114432873346447e-01
-1.000072586909560357e+00,5.021779527518854813e+00,-3.547266578469711273e+00
2.796595774376692489e+00,1.330847417473895966e+01,-4.219618547435605826e+00
-2.741903328814093044e+01,-2.015285650356900859e+01,-1.610774238455619622e+00
3.616069863888368374e+00,-1.578212635941215858e+01,-6.015584893030610836e+00
-1.018338540605794540e+00,-1.353853444202612621e+01,-1.129783195244483451e+01
-1.654639077171886852e+00,-4.186446178157157583e+00,-4.368080629186127162e+00
7.132468687652159245e-01,-5.256347096322768309e+00,-2.958894255158913467e+00
1.240024207737001838e+01,2.162371218140076223e+01,-7.032002128252646145e+00
5.682333044666146193e+00,5.909031231486895130e+00,-5.830872152254846785e-01
-1.908680503276387164e+00,-6.532386164293304098e+00,2.621198340566408547e+00
-5.225985445015768782e+00,-1.736145248226702131e+00,-1.175793883022475583e+01
-7.381468854542173830e+00,-1.731014866469857028e+00,-9.001340622637851396e+00
-3.693139086386786563e+00,3.252845045568941629e+01,6.132296705567561901e+00
3.974858233445368150e+00,2.624458903247095520e+00,2.082069830765712126e+01
2.558302407068441475e+00,1.223548727146998338e+01,2.090423029207919825e+01
-3.400876833078699235e+01,-3.086601044794338833e+01,-6.103316411937395713e+00
-2.779570115466093583e+01,-5.528766385236965064e+00,-1.371197645193261927e+01
2.415680958673119960e+01,1.786281617999049942e+01,2.446127117703737142e+00
2.620751421946052773e+01,1.583981594843911189e+01,5.956192860381199772e+00
-3.254148994067112710e+01,-2.147689958177564407e+01,7.601218138732256102e-02
-2.323527062543276855e+01,2.453576737063801971e+00,-3.704011293582155862e+00
-3.742439552387256452e+00,-6.394091618193226623e+01,1.109294362522385313e+01
-4.027003782845272184e+01,-4.873120158650655043e+01,5.756500175864490837e-02
-9.738690043033966515e-02,-4.009524809957067504e+01,-3.245006547992739243e+00
-2.419711960025814435e+01,-2.583854702298679840e+01,9.688022245077451133e-01
-3.187983812075766821e+01,-4.288131299840929245e+01,5.552928517678102693e+00
-3.190569089819077320e+01,-3.158362067497917280e+01,2.564208569651006187e+00
