-7.434499783180358534e+00,2.213518171616382091e+00,2.384736251579072874e+00
1.304678488733062247e+00,1.030235196215481075e+01,3.935730029056293322e+00
-9.233470578189721945e-01,-1.751245260657705671e+01,5.301075859214954278e+00
3.038854746548622643e+00,-5.117294151986170547e+00,4.776966249958678468e+00
3.446849438626080619e+00,2.009415969207758934e+01,5.707097446824041853e+00
-8.172621598925074338e+00,-2.959236447674345794e+00,-6.024118258282702421e-01
-4.634487349249782895e+00,-4.184319867171985230e+00,3.199268669500343165e+00
-1.292868454111951504e+00,7.315706657276439095e+00,-2.746931149552818419e-02
3.083671611097284604e+00,-5.982428621020827286e+00,5.010125951776651654e+00
-7.275727860050961837e+00,2.150426704995062366e+01,6.923827788819789220e+00
-9.749859681490899987e+00,2.086312697154290419e+01,7.234496751301692896e+00
-2.047559128662857120e+01,3.154078388993601045e+00,-3.132072339740306077e+00
4.760354405341004735e+00,1.778661148784890855e+01,-4.912990339183267885e+00
3.153239414497146953e+00,-9.558496190624249378e-01,-1.495273092625664324e+00
-7.296450286062972523e+00,8.372401653846665015e-01,-4.093237053315107232e+00
-3.231960014769126310e+00,-1.024437588612248984e+00,-7.051390176918623354e+00
-4.347379510828574545e-01,1.867911609457968325e+01,-2.654665759042829087e+00
9.799786215314991722e+00,1.047608647859453868e+01,-2.519792132577437505e-01
6.670471505504250054e+00,-3.635344818275948242e+00,1.233890396963118974e+00
-7.275653835055633678e+00,7.716024069206416591e+00,-8.092571717067150061e+00
-4.095953826313645685e+00,5.520483705109084482e+00,-5.890220105568920950e+00
-1.169322801509873955e+01,8.121082843796068929e+00,1.226694219423459131e+00
-1.031359806210248919e+00,-7.222694742913666310e+00,1.854589371583628221e+01
3.146910207448482932e+00,2.591163242323628779e+01,8.243425257850883980e+00
-1.673444770763907385e+01,-1.766169386175272749e+01,-6.679223632143388656e+00
-2.054388516906901430e+01,-1.187312874761537707e+01,-1.279406848709593625e+01
-1.021652088552950921e-01,1.971783475081712567e+01,7.556474858848989840e+00
7.161296226798034681e+00,2.818130088838240610e+01,1.048207089085411958e+01
-1.972144447079880436e+01,-1.784438599160202443e+01,7.442258707435847498e+00
-1.675820731760653359e+01,-4.425355098957614031e-01,3.774660469532294949e-01
3.966941745100794492e+01,-4.860334094913807945e+01,8.118770629826347118e+00
7.589254335566903986e-01,-1.153381538286806851e+01,-6.794850410235191873e+00
2.781076123269519940e+01,-4.827751292366575342e+01,2.744911816284937522e+00
-5.619106230296865512e+00,-3.304477637026740666e+01,1.199910386664176709e+00
6.035975492818157484e-01,-2.796219722364879701e+01,4.961888905267237249e+00
5.938266897596633509e-01,-2.874124880520927405e+01,-2.722341220681946616e+00
